movie_id,title,release_date,genres
1710,Live Free or Die Hard,2007-06-27,"Action, Thriller"
1711,Funny People,2009-07-31,"Comedy, Drama"
1712,Hayat à–pücügü,2015-10-09,"Comedy, Romance"
1713,Zubaan,2016-03-04,Drama
1714,Mr. Bean's Holiday,2007-08-24,"Comedy, Family"
1715,The Outcasts,2017-04-14,Comedy
1716,The Equalizer,2014-09-26,"Action, Crime, Thriller"
1717,A Perfect Ending,2012-06-21,"Drama, Romance"
1718,Death Note,NOT AVAILABLE,NOT AVAILABLE
1719,In The Deep,2017-09-26,NOT AVAILABLE
1720,Vacation,2015-07-29,"Adventure, Comedy"
1721,The Firefly,NOT AVAILABLE,"Drama, Fantasy, Romance"
1722,Rogue Agent,NOT AVAILABLE,NOT AVAILABLE
1723,Push,2009-02-06,"Action, Sci-Fi, Thriller"
1724,Shark Tale,2004-10-01,"Animation, Adventure, Comedy, Family, Fantasy"
1725,Viking Apocalypse,2011-12-22,Documentary
1726,Adventures in Public School,2018-04-27,Comedy
1727,My Last Day without You,2013-10-04,"Comedy, Drama, Romance"
1728,Last Knights,2015-04-03,"Action, Drama, History, War"
1729,The Hangover Part II,2011-05-26,Comedy
1730,Plan Z,2016-03-19,Horror
1731,Bad Seeds,2018-11-21,Comedy
1732,Alien Warfare,2019-04-05,"Action, Sci-Fi"
1733,Russell Madness,2015-05-10,Family
1734,TAU,2018-06-29,"Sci-Fi, Thriller"
1735,Hotel Transylvania,2012-09-28,"Animation, Comedy, Family, Fantasy"
1736,Tamasha,2015-11-27,"Comedy, Drama, Romance"
1737,Pettersson and Findus 2,2016-11-03,"Animation, Comedy, Family, Fantasy"
1738,The Angry Birds Movie,2016-05-20,"Animation, Action, Adventure, Comedy, Family"
1739,Daddy's Home,2015-12-25,"Comedy, Family"
1740,Lavender,2017-03-03,"Drama, Thriller"
1741,He Who Dares: Downing Street Siege,2015-01-23,"Action, Crime, Thriller"
1742,Me Before You,2016-06-03,"Drama, Romance"
1743,Science Fiction Volume One: The Osiris Child,2017-05-18,"Action, Adventure, Drama, Fantasy, Horror, Sci-Fi, Thriller"
1744,Nicholas on Holiday,2014-07-09,"Comedy, Family"
1745,Copenhagen,2014-10-03,"Adventure, Drama, Romance"
1746,To the Beat,2018-03-13,"Comedy, Drama, Family"
1747,The Super,2018-10-19,"Horror, Mystery, Thriller"
1748,Love,2015-10-30,"Drama, Romance"
1749,Bird Box,NOT AVAILABLE,NOT AVAILABLE
1750,TE3N,2016-06-10,"Drama, Mystery, Thriller"
1751,Star Trek Beyond,2016-07-22,"Action, Adventure, Sci-Fi, Thriller"
1752,Russell Brand: From Addiction to Recovery,2017-06-30,Documentary
1753,The Avengers,2012-05-04,"Action, Adventure, Sci-Fi"
1754,Flight,2012-11-02,"Drama, Thriller"
1755,Burnt,2015-10-30,"Comedy, Drama"
1756,Black Site Delta,2017-05-05,Action
1757,Amanda Knox,2016-09-30,"Documentary, Crime"
1758,Looney Tunes: Back in Action,2003-11-14,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi"
1759,The Foreigner,2017-10-13,"Action, Thriller"
1760,Beiimaan Love,2016-10-14,"Drama, Romance, Thriller"
1761,Open Water 3: Cage Dive,2017-04-27,"Adventure, Drama, Horror, Thriller"
1762,Shrek,2001-05-18,"Animation, Adventure, Comedy, Family, Fantasy"
1763,Apostle,2018-10-12,"Drama, Fantasy, Horror, Mystery, Thriller"
1764,A Most Violent Year,2015-01-30,"Action, Crime, Drama, Thriller"
1765,Seeking Justice,2011-09-02,"Action, Crime, Drama, Mystery, Thriller"
1766,"Crouching Tiger, Hidden Dragon",2001-01-12,"Action, Adventure, Fantasy, Romance"
1767,Mamma Mia!,2008-07-18,"Comedy, Musical, Romance"
1768,Without a Paddle,2004-08-20,"Adventure, Comedy, Mystery"
1769,Agent Cody Banks,2003-03-14,"Action, Adventure, Comedy, Crime, Family, Romance, Thriller"
1770,Hansel and Gretel,1988-12-10,"Family, Fantasy, Musical"
1771,Blackadder's Christmas Carol,1988-12-23,"Comedy, History"
1772,Skin Trade,2015-04-23,"Action, Crime, Thriller"
1773,Triangle,2009-10-16,"Fantasy, Mystery, Thriller"
1774,The DUFF,2015-02-20,"Comedy, Romance"
1775,The Shawshank Redemption,1994-10-14,Drama
1776,Playing the Field,2012-12-07,"Comedy, Romance, Sport"
1777,Wheelman,2017-10-20,"Action, Thriller"
1778,Nocturnal Animals,2016-12-09,"Drama, Thriller"
1779,The Cobbler,2015-03-13,"Comedy, Drama, Fantasy"
1780,Little Evil,2017-09-01,"Comedy, Horror"
1781,American Pie 2,2001-08-10,Comedy
1782,Udta Punjab,2016-06-17,"Action, Crime, Drama"
1783,The Titan,2018-03-30,"Drama, Mystery, Romance, Sci-Fi, Thriller"
1784,The Long Riders,1980-05-16,"Biography, Crime, Western"
1785,Species III,2005-02-11,"Horror, Sci-Fi"
1786,Daft Punk Unchained,2015-06-24,"Documentary, Music"
1787,Madagascar: Escape 2 Africa,2008-11-07,"Animation, Adventure, Comedy, Family"
1788,Nerve,2016-07-27,"Adventure, Crime, Drama, Mystery, Thriller"
1789,Kill Ratio,2016-12-09,Action
1790,Ace Ventura: When Nature Calls,1995-11-10,"Adventure, Comedy, Crime"
1791,Hardcore,2016-04-08,"Action, Adventure, Sci-Fi, Thriller"
1792,About Time,2013-11-08,"Comedy, Drama, Fantasy, Romance, Sci-Fi"
1793,Bandits,2001-10-12,"Comedy, Crime, Drama, Romance"
1794,Goldman Sachs: The Bank That Runs the World,NOT AVAILABLE,NOT AVAILABLE
1795,Steamboy,2005-03-18,"Animation, Action, Adventure, Fantasy, Sci-Fi, Thriller"
1796,Mission: Impossible,1996-05-22,"Action, Adventure, Thriller"
1797,Biggie & Tupac,2002-05-24,"Documentary, Biography, Crime, Music"
1798,Bad Santa 2,2016-11-23,"Comedy, Crime, Drama"
1799,The Kissing Booth,2018-05-11,"Comedy, Romance"
1800,Every Day,2018-02-23,"Drama, Fantasy, Romance"
1801,Joy,2015-12-25,"Biography, Drama"
1802,Preservation,2015-01-09,"Horror, Thriller"
1803,Down a Dark Hall,2018-08-17,"Drama, Fantasy, Horror, Mystery, Thriller"
1804,The Mummy Returns,2001-05-04,"Action, Adventure, Fantasy, Thriller"
1805,The Search For Life: The Drake Equation,2010-12-14,Documentary
1806,Justin and the Knights of Valor,NOT AVAILABLE,NOT AVAILABLE
1807,Andhadhun,2018-10-05,"Crime, Thriller"
1808,Magic Snowflake,2015-12-20,Animation
1809,Welcome to the Punch,2013-03-15,"Action, Crime, Thriller"
1810,Paranormal Activity 2,2010-10-22,Horror
1811,Small Is Beautiful,NOT AVAILABLE,NOT AVAILABLE
1812,Paranormal Activity: The Marked Ones,2014-01-03,"Horror, Mystery, Thriller"
1813,100 Days Of Solitude,2018-03-16,"Documentary, Drama"
1814,Labyrinth,1986-06-27,"Adventure, Family, Fantasy, Musical"
1815,Cabin Fever,2016-05-13,"Horror, Sci-Fi, Thriller"
1816,The White King,2017-12-05,"Drama, Sci-Fi"
1817,Centurion,2010-07-30,"Action, Drama, History, War"
1818,Dead Man Running,2009-10-30,"Action, Crime, Drama, Thriller"
1819,Haywire,2012-01-20,"Action, Drama, Thriller"
1820,Brannigan,1975-03-26,"Action, Comedy, Crime"
1821,The Girl Who Kicked the Hornets' Nest,2010-11-12,"Crime, Drama, Thriller"
1822,Night Owls,2016-07-15,"Comedy, Drama"
1823,"Ashley Madison: Sex, Lies and Cyber Attacks",2016-08-31,"Documentary, Crime, History"
1824,Fallen,2017-09-08,"Drama, Fantasy, Romance, Thriller"
1825,The Conjuring 2,2016-06-10,"Horror, Mystery, Thriller"
1826,Soni,2019-01-18,Drama
1827,I Am Not a Witch,2018-09-07,Drama
1828,Night Watch,2006-03-03,"Action, Fantasy, Horror, Thriller"
1829,Cowspiracy: The Sustainability Secret,2015-09-15,Documentary
1830,Little Lunch: The Halloween Horror Story,2016-10-31,"Comedy, Family"
1831,Journey's End,2018-02-02,"Drama, War"
1832,Kaabil,2017-01-27,"Action, Drama, Thriller"
1833,Open Water 2: Adrift,2006-08-10,"Adventure, Drama, Horror, Thriller"
1834,Falcon Rising,2014-11-27,"Action, Adventure, Crime, Thriller"
1835,Ride Along 2,2016-01-15,"Action, Comedy, Crime"
1836,48 Christmas Wishes,2017-11-02,"Adventure, Comedy, Family, Fantasy"
1837,The Skin of the Wolf,2018-07-06,Drama
1838,Very Good Girls,2014-06-24,"Drama, Romance"
1839,Happy Feet Two,2011-11-18,"Animation, Adventure, Comedy, Family, Musical"
1840,The Big Lebowski,1998-03-06,"Comedy, Crime, Sport"
1841,Acts of Vengeance,2017-10-27,"Action, Drama, Thriller"
1842,Red Dragon,2002-10-04,"Crime, Drama, Thriller"
1843,Kung Fu Jungle,2015-04-24,"Action, Crime, Thriller"
1844,The Secrets of Emily Blair,2016-10-01,"Horror, Thriller"
1845,Good Sam,2019-05-16,Comedy
1846,The Vow,2012-02-10,"Drama, Romance"
1847,Antz,1998-10-02,"Animation, Adventure, Comedy, Family"
1848,You're Next,2013-08-23,"Horror, Mystery, Thriller"
1849,Kocan Kadar Konus 2: Dirilis,2016-01-01,"Comedy, Drama, Fantasy"
1850,Den of Thieves,2018-01-19,"Action, Crime, Drama, Mystery, Thriller"
1851,Tum Milo Toh Sahi,2010-04-02,"Comedy, Drama"
1852,GODZILLA The Planet Eater,2019-01-09,"Animation, Action, Adventure, Horror, Sci-Fi"
1853,The New Adventures of Pippi Longstocking,1988-07-29,"Adventure, Family, Fantasy, Musical"
1854,The Book of Henry,2017-06-23,"Crime, Drama, Thriller"
1855,Diamond Cartel,2017-03-24,"Action, Adventure"
1856,Edge of Darkness,2010-01-29,"Action, Crime, Drama, Mystery, Thriller"
1857,Abduction,2011-09-23,"Action, Mystery, Thriller"
1858,The Hard Way,2019-03-05,Action
1859,Take Me,2017-05-05,"Comedy, Crime"
1860,The House Bunny,2008-08-22,"Comedy, Romance"
1861,My Little Pony: Equestria Girls,2016-06-15,"Animation, Comedy, Family, Fantasy, Musical"
1862,Shrek Forever After,2010-05-21,"Animation, Adventure, Comedy, Family, Fantasy, Romance"
1863,Ravenous,2018-03-02,"Drama, Horror"
1864,Goon: Last of the Enforcers,2017-09-01,"Comedy, Sport"
1865,When Harry Met Sally,1989-07-21,"Comedy, Drama, Romance"
1866,1 Chance 2 Dance,2014-01-21,"Drama, Family"
1867,Donnie Brasco,1997-02-28,"Biography, Crime, Drama"
1868,Pants on Fire,2014-11-09,"Comedy, Family"
1869,"Bon Cop, Bad Cop",2006-08-11,"Action, Comedy, Crime, Thriller"
1870,IO,2019-01-18,"Adventure, Drama, Sci-Fi"
1871,Insidious,2011-04-01,"Horror, Mystery, Thriller"
1872,Snitch,2013-02-22,"Action, Drama, Thriller"
1873,"My Teacher, My Obsession",2018-06-12,"Drama, Thriller"
1874,Friday the 13th: A New Beginning,1985-03-22,"Horror, Mystery, Thriller"
1875,Dangal,2016-12-21,"Action, Biography, Drama, Sport"
1876,The Sentinel,2006-04-21,"Action, Crime, Thriller"
1877,Fantastic Four: Rise of the Silver Surfer,2007-06-15,"Action, Adventure, Fantasy, Sci-Fi"
1878,Oscura Seduccion,2011-03-03,Thriller
1879,Arctic Blast,2010-05-30,"Action, Adventure, Drama, Sci-Fi, Thriller"
1880,Bewitched,2005-06-24,"Comedy, Fantasy, Romance"
1881,Q22384647,2016-01-29,Comedy
1882,The Lord of the Rings: The Return of the King,2003-12-17,"Action, Adventure, Drama, Fantasy"
1883,The Unthinkable,2018-06-20,"Action, Romance, Sci-Fi, Thriller"
1884,Bad Grandpa .5,2014-06-03,Comedy
1885,All the Devil's Men,2019-01-24,Action
1886,Hit and Run,2009-01-13,"Horror, Thriller"
1887,Titanic,1997-12-19,"Drama, Romance"
1888,Area 51,2015-05-15,"Horror, Mystery, Sci-Fi, Thriller"
1889,Khakee,2004-01-23,"Action, Drama, Thriller"
1890,Murder on the Cape,2017-08-31,Drama
1891,Stretch Armstrong: The Breakout,NOT AVAILABLE,NOT AVAILABLE
1892,Milk,2009-01-30,"Biography, Drama"
1893,Mandie and the Forgotten Christmas,2011-09-23,"Drama, Family, Mystery"
1894,What Keeps You Alive,2018-08-24,"Horror, Thriller"
1895,Spanish Affair 2,2015-11-20,"Comedy, Romance"
1896,Bone Tomahawk,2016-02-19,"Drama, Horror, Western"
1897,Enemy at the Gates,2001-03-16,"Drama, History, War"
1898,In-Lawfully Yours,2016-09-06,"Comedy, Romance"
1899,Fishpeople,NOT AVAILABLE,Documentary
1900,Bait 3D,2012-09-20,"Action, Horror, Sci-Fi"
1901,Retribution,2015-09-25,"Action, Adventure, Thriller"
1902,ParaNorman,2012-08-17,"Animation, Adventure, Comedy, Family, Fantasy, Mystery"
1903,Left Behind,2014-10-03,"Action, Drama, Fantasy, Mystery, Thriller"
1904,Spirit: Stallion of the Cimarron,2002-05-24,"Animation, Adventure, Drama, Family, Western"
1905,It's Kind of a Funny Story,2010-10-08,"Comedy, Drama, Romance"
1906,Ankhon Dekhi,2014-03-21,"Comedy, Drama"
1907,Jupiter Ascending,2015-02-06,"Action, Adventure, Sci-Fi"
1908,Before I Wake,2018-01-05,"Drama, Fantasy, Horror, Thriller"
1909,Sleepover,2004-07-09,"Comedy, Family, Romance"
1910,Mercury Rising,1998-04-03,"Action, Crime, Drama, Thriller"
1911,Dying of the Light,NOT AVAILABLE,NOT AVAILABLE
1912,Arthur Christmas,2011-11-23,"Animation, Adventure, Comedy, Family, Fantasy"
1913,Nostalgia,2018-02-16,Drama
1914,The Diary of a Teenage Girl,2015-08-28,"Comedy, Drama, Romance"
1915,Cuba and the Cameraman,2017-11-24,Documentary
1916,Period. End of Sentence.,2019-02-12,"Documentary, Short"
1917,Bound,2016-02-05,"Drama, Thriller"
1918,Pahuna,2017-09-07,"Drama, Mystery"
1919,Janaan,2016-09-09,"Drama, Musical, Romance"
1920,The Mortal Instruments: City of Bones,2013-08-21,"Action, Adventure, Fantasy, Horror, Mystery, Romance"
1921,The Loft,2015-01-30,"Mystery, Romance, Thriller"
1922,Neighbors,2014-05-09,Comedy
1923,He Never Died,2015-12-18,"Comedy, Drama, Fantasy, Horror, Thriller"
1924,Basic,2003-03-28,"Action, Crime, Drama, Mystery, Thriller"
1925,Ghosts of Girlfriends Past,2009-05-01,"Comedy, Fantasy, Romance"
1926,Bridget Jones's Baby,2016-09-16,"Comedy, Drama, Romance"
1927,The Mystery of Sleep,NOT AVAILABLE,Documentary
1928,Get the Gringo,2012-06-22,"Action, Crime, Drama"
1929,Resident Evil: Extinction,2007-09-21,"Action, Horror, Sci-Fi, Thriller"
1930,Nine Lives,2016-08-05,"Comedy, Drama, Family, Fantasy"
1931,Bhouri,2017-02-24,Drama
1932,Robin Hood: Men in Tights,1993-07-28,"Adventure, Comedy, Musical, Romance"
1933,The Week Of,2018-04-27,Comedy
1934,God of War,2017-06-02,"Action, History"
1935,Daemonium,2016-12-20,"Action, Fantasy, Sci-Fi"
1936,Rage,2014-05-09,"Action, Crime, Thriller"
1937,Waterworld,1995-07-28,"Action, Adventure, Sci-Fi"
1938,Riddick,2013-09-06,"Action, Adventure, Sci-Fi, Thriller"
1939,Dorian Gray,2009-09-09,"Drama, Fantasy, Mystery, Thriller"
1940,6-5=2,2013-11-29,"Horror, Thriller"
1941,Confessions of a Brazilian Call Girl,2011-02-25,"Biography, Drama"
1942,Company of Heroes,2013-02-26,"Action, War"
1943,Before I Fall,2017-03-03,"Drama, Fantasy, Mystery"
1944,Annie,1982-06-18,"Comedy, Drama, Family, Musical"
1945,Cruel Intentions,1999-03-05,"Drama, Romance"
1946,2 Fast 2 Furious,2003-06-06,"Action, Crime, Thriller"
1947,No Estoy Loca,2018-01-04,"Comedy, Drama"
1948,Aisa Yeh Jahaan,2015-07-24,News
1949,Alex Strangelove,2018-06-08,"Comedy, Drama, Romance"
1950,The Great Wall,2017-02-17,"Action, Adventure, Fantasy, Thriller"
1951,99,2009-05-15,"Comedy, Crime, Drama"
1952,​​Kuch Bheege Alfaaz,2018-02-16,Romance
1953,Audrie & Daisy,2016-09-23,Documentary
1954,The Good Witch's Gift,2010-11-13,"Drama, Family, Fantasy"
1955,Iron Man: Rise of Technovore,2013-04-09,"Animation, Action, Sci-Fi"
1956,Happy Times,NOT AVAILABLE,NOT AVAILABLE
1957,Most Likely to Die,2016-04-25,Horror
1958,The Stranger Within,NOT AVAILABLE,NOT AVAILABLE
1959,"Love, Rosie",2014-10-22,"Comedy, Romance"
1960,Penelope,2008-02-29,"Comedy, Fantasy, Romance"
1961,The Monkey King: Havoc in Heaven's Palace,NOT AVAILABLE,NOT AVAILABLE
1962,Murder Party,2007-01-21,"Comedy, Crime, Drama, Horror, Thriller"
1963,6 Bullets,2012-11-17,"Action, Crime, Drama, Thriller"
1964,After Earth,2013-05-31,"Action, Adventure, Sci-Fi"
1965,It Follows,2015-03-13,"Horror, Mystery, Thriller"
1966,Shutter,2008-03-21,"Horror, Mystery, Thriller"
1967,God's Own Country,2017-08-24,"Drama, Romance"
1968,Spellbinder,1988-09-23,"Drama, Horror, Romance, Thriller"
1969,Spy Game,2001-11-21,"Action, Crime, Thriller"
1970,Mom,2017-07-07,"Crime, Drama, Thriller"
1971,Stan Helsing,2010-03-25,"Comedy, Horror"
1972,Geerümce,2016-12-02,"Comedy, Romance"
1973,The Concubine,2012-06-06,"Drama, History, Romance"
1974,What a Girl Wants,2003-04-04,"Comedy, Drama, Family, Romance"
1975,Parker,2013-01-25,"Action, Crime, Thriller"
1976,Immoral Tales,1974-08-28,"Drama, Romance"
1977,The Notebook,2004-06-25,"Drama, Romance"
1978,Refugee,NOT AVAILABLE,NOT AVAILABLE
1979,Identity Thief,2013-02-08,"Comedy, Crime, Drama"
1980,Black Mirror: Bandersnatch,2018-12-28,"Drama, Mystery, Sci-Fi, Thriller"
1981,Rogue One: A Star Wars Story,2016-12-16,"Action, Adventure, Fantasy, Sci-Fi"
1982,Spy,2015-06-05,"Action, Comedy, Crime"
1983,Fate/Grand Order: First Order,2016-12-31,Animation
1984,Austenland,2013-09-27,"Comedy, Romance"
1985,One of Us,NOT AVAILABLE,NOT AVAILABLE
1986,Emelie,2016-03-04,"Horror, Thriller"
1987,Sandy Wexler,2017-04-14,Comedy
1988,Voyeur,2017-12-01,Documentary
1989,Orphan,2009-07-24,"Horror, Mystery, Thriller"
1990,Catch and Release,2007-01-26,"Comedy, Drama, Romance"
1991,DreamWorks Home: For the Holidays,2017-12-01,"Animation, Short, Adventure, Comedy, Family, Fantasy, Musical, Sci-Fi"
1992,Christmas Eve,2015-12-04,Comedy
1993,Always Be My Maybe,2019-05-31,"Comedy, Romance"
1994,The Crew,2018-11-15,"Action, Crime, Drama, Thriller"
1995,Naga The Eternal Yogi,2016-06-03,Documentary
1996,The Resistance Banker,2018-03-08,"Biography, Drama, War"
1997,RED,2010-10-15,"Action, Comedy, Crime, Thriller"
1998,The Hangover Part III,2013-05-23,"Comedy, Crime, Romance"
1999,To All the Boys I've Loved Before,2018-08-17,"Comedy, Drama, Romance"
2000,Be Afraid,2017-06-01,"Horror, Sci-Fi, Thriller"
2001,Orbiter 9,2017-04-07,"Drama, Romance, Sci-Fi"
2002,Kingsman: The Secret Service,2015-02-13,"Action, Adventure, Comedy, Thriller"
2003,A Family Man,2017-07-28,Drama
2004,Midnight Run,1988-07-20,"Action, Comedy, Crime, Thriller"
2005,Revenge of the Pink Panther,1978-07-19,"Comedy, Crime, Mystery"
2006,Think like a Man,2012-04-20,"Comedy, Romance"
2007,Furry Vengeance,2010-04-30,"Comedy, Family"
2008,Mute,2018-02-23,"Mystery, Sci-Fi, Thriller"
2009,Striking Distance,1993-09-17,"Action, Crime, Mystery, Thriller"
2010,The Perfect Date,2019-04-12,"Comedy, Romance"
2011,How It Ends,2018-07-13,"Action, Adventure, Drama, Mystery, Thriller"
2012,Earth to Echo,2014-07-02,"Adventure, Family, Sci-Fi"
2013,Bunks,2014-06-16,"Comedy, Family"
2014,Burlesque,2010-11-24,"Drama, Music, Musical, Romance"
2015,Ted 2,2015-06-26,Comedy
2016,Monte Carlo,2011-07-01,"Adventure, Comedy, Family, Romance"
2017,Sairat,2016-04-29,"Drama, Romance"
2018,From Prada to Nada,2011-01-28,"Comedy, Drama, Romance"
2019,Walking Tall,2004-04-02,"Action, Crime"
2020,Walk of Shame,2014-05-01,Comedy
2021,Kis Kisko Pyaar Karoon,2015-09-25,Comedy
2022,Wildflower,2016-04-05,"Drama, Thriller"
2023,Natural Selection,2016-12-01,"Drama, Thriller"
2024,Dragon Blade,2015-09-04,"Action, Adventure, Drama, Fantasy, History"
2025,Sarkar,NOT AVAILABLE,NOT AVAILABLE
2026,Welcome 2 Karachi,2015-05-28,"Action, Comedy, War"
2027,Thick as Thieves,2009-01-09,"Action, Crime, Thriller"
2028,Ex Machina,2015-04-24,"Drama, Mystery, Sci-Fi"
2029,North v South: Long Time Coming,2019-06-13,Thriller
2030,Candyflip,NOT AVAILABLE,"Fantasy, Mystery, Thriller"
2031,The 5th Wave,2016-01-22,"Action, Adventure, Sci-Fi, Thriller"
2032,The Virgin Suicides,2000-05-19,"Drama, Romance"
2033,La La Land,2016-12-25,"Comedy, Drama, Music, Musical, Romance"
2034,A Twelve Year Night,2018-12-28,"Biography, Crime, Drama, History"
2035,Blue Is the Warmest Color,2013-10-09,"Drama, Romance"
2036,The Cabin in the Woods,2012-04-13,Horror
2037,The Most Assassinated Woman in the World,2018-09-07,"Biography, Drama, Mystery, Thriller"
2038,Gerald's Game,2017-09-29,"Drama, Horror, Thriller"
2039,Harsh Times,2006-11-10,"Action, Crime, Drama, Thriller"
2040,"Men, Women & Children",2014-10-17,"Comedy, Drama"
2041,That's My Boy,2012-06-15,Comedy
2042,The Lord of the Rings: The Two Towers,2002-12-18,"Action, Adventure, Drama, Fantasy"
2043,Macchli Jal Ki Rani Hai,2014-06-13,Horror
2044,The Silence,2019-04-10,"Drama, Horror, Sci-Fi, Thriller"
2045,Spotlight,2015-11-20,"Biography, Crime, Drama"
2046,The Exorcism of Emily Rose,2005-09-09,"Drama, Horror, Thriller"
2047,Jane,2017-11-24,"Documentary, Biography"
2048,Kick-Ass 2,2013-08-16,"Action, Comedy, Crime, Thriller"
2049,Finders Keepers,2015-09-25,Documentary
2050,Adore,2013-04-03,"Drama, Romance"
2051,Highway,2014-02-21,"Crime, Drama, Romance"
2052,The Keeper,2009-10-03,"Action, Crime, Thriller"
2053,Two by Two,NOT AVAILABLE,NOT AVAILABLE
2054,Tale of Tales,2016-04-22,"Drama, Fantasy, Horror"
2055,Shrek 2,2004-05-19,"Animation, Adventure, Comedy, Family, Fantasy, Romance"
2056,Ghost in the Shell,2017-03-31,"Action, Crime, Drama, Sci-Fi, Thriller"
2057,Cargo,2018-11-13,"Crime, Thriller"
2058,Dumplin',2018-12-07,"Comedy, Drama"
2059,Set Up,2011-10-13,"Action, Crime, Drama"
2060,The Nice Guys,2016-05-20,"Action, Comedy, Crime, Mystery, Thriller"
2061,Jobs,2013-08-16,"Biography, Drama"
2062,Deep,2018-01-15,"Animation, Adventure, Comedy, Family"
2063,Bad Neighbours 2,NOT AVAILABLE,NOT AVAILABLE
2064,Legally Blondes,2009-04-28,"Comedy, Family"
2065,Killer Mermaid,2014-05-01,"Drama, Fantasy, Horror, Thriller"
2066,The Intervention,2016-08-26,"Comedy, Drama"
2067,Sicario,2015-10-02,"Action, Crime, Drama, Mystery, Thriller"
2068,Beastly,2011-03-04,"Drama, Fantasy, Romance"
2069,Finders Keepers,2014-10-18,"Horror, Mystery, Thriller"
2070,Nazi Gold in Argentina,2005-04-07,Documentary
2071,Ghost House,2017-08-25,"Horror, Thriller"
2072,Metamorphoses,2014-09-03,"Drama, Fantasy"
2073,The House Next Door,2017-11-03,Horror
2074,Requiem for the American Dream,2016-10-20,"Documentary, Biography, News"
2075,Paranormal Activity 4,NOT AVAILABLE,NOT AVAILABLE
2076,Family Blood,2018-05-04,"Horror, Thriller"
2077,Opal Dream,2006-11-22,"Drama, Family"
2078,The Crocodile Hunter: Collision Course,2002-07-12,"Action, Adventure, Comedy, Family"
2079,Eungyo,NOT AVAILABLE,NOT AVAILABLE
2080,Struggle: The Life and Lost Art of Szukalski,2018-12-21,Documentary
2081,The Siege of Jadotville,2016-10-07,"Action, Drama, History, Thriller, War"
2082,Summertime,2016-09-15,Drama
2083,Naam Shabana,2017-03-31,"Action, Thriller"
2084,The Villainess,2017-06-08,"Action, Thriller"
2085,Lucknow Central,2017-09-15,"Action, Drama, Music, Thriller"
2086,Ferris Bueller's Day Off,1986-06-11,Comedy
2087,Full Metal Jacket,1987-07-10,"Drama, War"
2088,1922,NOT AVAILABLE,NOT AVAILABLE
2089,Puss in Boots,2011-10-28,"Animation, Adventure, Comedy, Family, Fantasy, Mystery"
2090,Fun Mom Dinner,2017-08-04,Comedy
2091,The Fog,2005-10-14,"Horror, Mystery"
2092,How to Be Single,2016-02-12,"Comedy, Drama, Romance"
2093,Yucatán,2018-08-31,Comedy
2094,#Horror,2015-11-20,"Crime, Drama, Horror, Mystery, Thriller"
2095,Cowboys & Aliens,2011-07-29,"Action, Sci-Fi, Thriller, Western"
2096,Cop Out,2010-02-26,"Action, Comedy, Crime, Thriller"
2097,Almost Friends,2017-11-17,"Comedy, Drama"
2098,Scrooged,1988-11-23,"Comedy, Drama, Fantasy, Romance"
2099,13TH,NOT AVAILABLE,NOT AVAILABLE
2100,According to Greta,NOT AVAILABLE,NOT AVAILABLE
2101,Happy Anniversary,2018-03-30,Comedy
2102,I.T,2016-09-23,"Crime, Drama, Mystery, Thriller"
2103,The Little Death,2015-06-26,"Comedy, Drama, Romance"
2104,Gascoigne,2015-06-08,"Documentary, Biography, Sport"
2105,The Kidnapping of Freddy Heineken,2015-03-06,"Action, Crime, Drama, Thriller"
2106,Paranormal Activity 3,2011-10-21,"Horror, Mystery, Thriller"
2107,The Escorts,2011-03-01,Documentary
2108,In a Valley of Violence,2016-10-21,"Action, Western"
2109,Expedition Happiness,NOT AVAILABLE,NOT AVAILABLE
2110,London Has Fallen,2016-03-04,"Action, Thriller"
2111,Super Troopers,2002-02-15,"Comedy, Crime, Mystery"
2112,White Girl,2016-12-01,"Crime, Drama"
2113,Zero Dark Thirty,2013-01-11,"Drama, History, Thriller, War"
2114,King Kong,2005-12-14,"Action, Adventure, Drama, Romance"
2115,Anchorman: The Legend Continues,2013-12-18,Comedy
2116,Plastic,2014-09-26,"Action, Comedy, Crime, Drama"
2117,Snow White and the Huntsman,2012-06-01,"Action, Adventure, Drama, Fantasy"
2118,Albion: The Enchanted Stallion,2017-04-04,"Action, Adventure, Comedy, Family, Fantasy"
2119,The Christmas Chronicles,2018-11-22,"Adventure, Comedy, Family, Fantasy"
2120,Dead Rising: Watchtower,2015-03-27,"Action, Horror"
2121,I Don't Feel at Home in This World Anymore,2017-02-24,"Comedy, Crime, Drama, Thriller"
2122,Last Tango in Paris,1973-02-07,"Drama, Romance"
2123,The Road to El Dorado,2000-03-31,"Animation, Adventure, Comedy, Family, Romance"
2124,Scouts vs. Zombies,2015-10-30,"Action, Comedy, Horror"
2125,Otto the Rhino,2013-02-07,"Animation, Comedy, Family"
2126,Lust Stories,2018-06-15,"Drama, Romance"
2127,GANTZ:O,2016-10-14,"Animation, Action, Drama, Fantasy, Horror, Sci-Fi, Thriller"
2128,The World's End,2013-08-23,"Action, Comedy, Sci-Fi"
2129,The Neon Demon,2016-06-24,"Horror, Thriller"
2130,Madaari,2016-07-22,"Adventure, Drama, Thriller"
2131,Nails,2017-11-17,"Horror, Mystery"
2132,Three Kingdoms: Resurrection of the Dragon,2008-04-03,"Action, Drama, History"
2133,Jaws,1975-06-20,"Adventure, Thriller"
